id,score,essay_id,metric_id
4467,5.19,203,41
4468,3.59,203,42
4469,55.11,204,1
4470,17.30,204,2
4471,42.24,204,3
4472,4.97,204,4
4473,5.24,204,5
4474,76.01,204,6
4475,3.00,204,7
4476,70.51,204,8
4477,53.27,204,9
4478,17.17,204,10
4479,75.11,204,11
4480,14.50,204,12
4481,32.78,204,13
4482,18.95,204,14
4483,77.52,204,15
4484,0.43,204,16
4485,43.18,204,17
4486,6.29,204,18
4487,5.97,204,19
4488,34.01,204,20
4489,49.62,204,21
4490,6.32,204,22
4491,72.31,204,23
4492,1.60,204,24
4493,4.96,204,25
4494,3.57,204,27
4495,6.00,204,28
4496,2.00,204,29
4497,5.00,204,30
4498,5.00,204,31
4499,4.00,204,32
4500,15.00,204,33
4501,1.00,204,34
4502,2.00,204,35
4503,6.00,204,36
4504,109.00,204,37
4505,120.00,204,38
4506,141.00,204,39
4507,10.43,204,40
4508,3.33,204,41
4509,3.42,204,42
4510,62.39,205,1
4511,55.41,205,2
4512,69.31,205,3
4513,72.38,205,4
4514,29.14,205,5
4515,46.36,205,6
4516,70.49,205,7
4517,42.04,205,8
4518,62.92,205,9
4519,94.99,205,10
4520,94.74,205,11
4521,48.07,205,12
4522,91.68,205,13
4523,15.96,205,14
4524,56.58,205,15
4525,81.35,205,16
4526,1.50,205,17
4527,47.65,205,18
4528,6.47,205,19
4529,72.20,205,20
4530,95.08,205,21
4531,5.44,205,22
4532,70.59,205,23
4533,65.97,205,24
4534,5.04,205,25
4535,4.09,205,27
4536,8.00,205,28
4537,1.00,205,29
4538,2.00,205,30
4539,20.00,205,31
4540,6.00,205,32
4541,13.00,205,33
4542,5.00,205,34
4543,10.00,205,35
4544,7.00,205,36
4545,184.00,205,37
4546,199.00,205,38
4547,164.00,205,39
4548,91.94,205,40
4549,5.89,205,41
4550,4.55,205,42
4551,66.80,206,1
4552,8.85,206,2
4553,3.06,206,3
4554,50.37,206,4
4555,29.99,206,5
4556,74.54,206,6
4557,23.75,206,7
4558,87.61,206,8
4559,72.71,206,9
4560,88.91,206,10
4561,82.49,206,11
4562,73.59,206,12
4563,78.82,206,13
4564,58.12,206,14
4565,20.32,206,15
4566,70.64,206,16
4567,11.06,206,17
4568,21.28,206,18
4569,5.52,206,19
4570,65.44,206,20
4571,40.64,206,21
4572,5.98,206,22
4573,88.79,206,23
4574,63.53,206,24
4575,3.08,206,25
4576,2.05,206,27
4577,2.00,206,28
4578,9.00,206,29
4579,3.00,206,30
4580,4.00,206,31
4581,8.00,206,32
4582,13.00,206,33
4583,9.00,206,34
4584,6.00,206,35
4585,3.00,206,36
4586,114.00,206,37
4587,86.00,206,38
4588,50.00,206,39
4589,13.80,206,40
4590,3.92,206,41
4591,3.46,206,42
4592,14.58,207,1
4593,74.98,207,2
4594,43.02,207,3
4595,0.24,207,4
4596,96.42,207,5
4597,61.98,207,6
4598,98.12,207,7
4599,85.88,207,8
4600,66.75,207,9
4601,66.99,207,10
4602,59.20,207,11
4603,18.05,207,12
4604,47.39,207,13
4605,46.66,207,14
4606,63.83,207,15
4607,72.81,207,16
4608,20.33,207,17
4609,20.37,207,18
4610,5.56,207,19
4611,28.24,207,20
4612,31.87,207,21
4613,5.49,207,22
4614,6.87,207,23
4615,4.66,207,24
4616,1.12,207,25
4617,4.35,207,27
4618,7.00,207,28
4619,2.00,207,29
4620,3.00,207,30
4621,19.00,207,31
4622,8.00,207,32
4623,10.00,207,33
4624,2.00,207,34
4625,0.00,207,35
4626,0.00,207,36
4627,244.00,207,37
4628,58.00,207,38
4629,248.00,207,39
4630,18.04,207,40
4631,1.77,207,41
4632,1.03,207,42
4633,38.94,208,1
4634,67.62,208,2
4635,23.46,208,3
4636,18.27,208,4
4637,78.40,208,5
4638,29.02,208,6
4639,29.89,208,7
4640,88.24,208,8
4641,21.26,208,9
4642,48.85,208,10
4643,32.64,208,11
4644,74.89,208,12
4645,53.04,208,13
4646,59.67,208,14
4647,26.67,208,15
4648,38.95,208,16
4649,62.48,208,17
4650,94.90,208,18
4651,5.54,208,19
4652,79.96,208,20
4653,97.78,208,21
4654,6.97,208,22
4655,64.71,208,23
4656,29.41,208,24
4657,2.36,208,25
4658,2.68,208,27
4659,5.00,208,28
4660,3.00,208,29
4661,4.00,208,30
4662,15.00,208,31
4663,13.00,208,32
4664,3.00,208,33
4665,0.00,208,34
4666,0.00,208,35
4667,0.00,208,36
4668,173.00,208,37
4669,159.00,208,38
4670,147.00,208,39
4671,41.87,208,40
4672,2.50,208,41
4673,2.71,208,42
4674,58.48,209,1
4675,34.48,209,2
4676,46.66,209,3
4677,3.90,209,4
4678,78.20,209,5
4679,21.53,209,6
4680,73.71,209,7
4681,77.53,209,8
4682,53.96,209,9
4683,78.86,209,10
4684,17.06,209,11
4685,81.29,209,12
4686,81.20,209,13
4687,43.60,209,14
4688,46.97,209,15
4689,56.73,209,16
4690,19.23,209,17
4691,3.07,209,18
4692,5.06,209,19
4693,57.70,209,20
4694,44.18,209,21
4695,5.72,209,22
4696,28.97,209,23
4697,65.91,209,24
4698,2.26,209,25
4699,3.41,209,27
4700,3.00,209,28
4701,2.00,209,29
4702,4.00,209,30
4703,14.00,209,31
4704,10.00,209,32
4705,12.00,209,33
4706,0.00,209,34
4707,0.00,209,35
4708,0.00,209,36
4709,74.00,209,37
4710,203.00,209,38
4711,170.00,209,39
4712,46.81,209,40
4713,4.10,209,41
4714,1.80,209,42
4715,19.71,210,1
4716,84.50,210,2
4717,27.73,210,3
4718,63.42,210,4
4719,53.19,210,5
4720,51.31,210,6
4721,21.34,210,7
4722,12.42,210,8
4723,2.94,210,9
4724,38.57,210,10
4725,57.54,210,11
4726,17.38,210,12
4727,6.13,210,13
4728,45.81,210,14
4729,90.40,210,15
4730,17.15,210,16
4731,93.36,210,17
4732,40.19,210,18
4733,5.21,210,19
4734,90.09,210,20
4735,86.48,210,21
4736,5.40,210,22
4737,56.92,210,23
4738,86.19,210,24
4739,2.09,210,25
4740,5.44,210,27
4741,10.00,210,28
4742,2.00,210,29
4743,5.00,210,30
4744,6.00,210,31
4745,20.00,210,32
4746,20.00,210,33
4747,0.00,210,34
4748,0.00,210,35
4749,0.00,210,36
4750,156.00,210,37
4751,54.00,210,38
4752,159.00,210,39
4753,39.97,210,40
4754,3.01,210,41
4755,5.81,210,42
4756,11.65,211,1
4757,65.10,211,2
4758,73.42,211,3
4759,49.19,211,4
4760,36.53,211,5
4761,32.16,211,6
4762,50.21,211,7
4763,10.61,211,8
4764,16.75,211,9
4765,65.10,211,10
4766,49.06,211,11
4767,70.50,211,12
4768,24.05,211,13
4769,5.79,211,14
4770,73.99,211,15
4771,43.66,211,16
4772,50.37,211,17
4773,75.52,211,18
4774,6.15,211,19
4775,0.37,211,20
4776,56.23,211,21
4777,6.01,211,22
4778,33.10,211,23
4779,87.42,211,24
4780,3.15,211,25
4781,2.80,211,27
4782,8.00,211,28
4783,6.00,211,29
4784,1.00,211,30
4785,4.00,211,31
4786,3.00,211,32
4787,8.00,211,33
4788,0.00,211,34
4789,0.00,211,35
4790,0.00,211,36
4791,152.00,211,37
4792,101.00,211,38
4793,90.00,211,39
4794,1.58,211,40
4795,3.24,211,41
4796,1.88,211,42
4797,89.20,212,1
4798,12.49,212,2
4799,1.43,212,3
4800,24.18,212,4
4801,32.48,212,5
4802,50.88,212,6
4803,12.96,212,7
4804,70.70,212,8
4805,25.81,212,9
4806,3.03,212,10
4807,58.30,212,11
4808,16.52,212,12
4809,94.94,212,13
4810,19.29,212,14
4811,53.30,212,15
4812,25.69,212,16
4813,8.14,212,17
4814,16.72,212,18
4815,5.95,212,19
4816,35.19,212,20
4817,56.78,212,21
4818,5.50,212,22
4819,31.02,212,23
4820,8.06,212,24
4821,4.30,212,25
4822,5.43,212,27
4823,10.00,212,28
4824,7.00,212,29
4825,10.00,212,30
4826,19.00,212,31
4827,12.00,212,32
4828,6.00,212,33
4829,0.00,212,34
4830,0.00,212,35
4831,0.00,212,36
4832,238.00,212,37
4833,147.00,212,38
4834,198.00,212,39
4835,13.11,212,40
4836,3.67,212,41
4837,1.88,212,42
4838,62.36,213,1
4839,86.26,213,2
4840,97.64,213,3
4841,78.22,213,4
4842,19.06,213,5
4843,13.06,213,6
4844,62.65,213,7
4845,85.47,213,8
4846,83.34,213,9
4847,4.87,213,10
4848,96.61,213,11
4849,17.29,213,12
4850,82.40,213,13
4851,61.47,213,14
4852,68.78,213,15
4853,81.21,213,16
4854,79.29,213,17
4855,98.23,213,18
4856,5.51,213,19
4857,72.02,213,20
4858,10.72,213,21
4859,5.26,213,22
4860,91.08,213,23
4861,24.52,213,24
4862,1.38,213,25
4863,5.56,213,27
4864,4.00,213,28
4865,7.00,213,29
4866,10.00,213,30
4867,20.00,213,31
4868,8.00,213,32
4869,5.00,213,33
4870,0.00,213,34
4871,0.00,213,35
4872,0.00,213,36
4873,215.00,213,37
4874,93.00,213,38
4875,248.00,213,39
4876,73.05,213,40
4877,3.74,213,41
4878,1.24,213,42
4879,89.46,214,1
4880,85.67,214,2
4881,48.83,214,3
4882,49.28,214,4
4883,22.88,214,5
4884,64.24,214,6
4885,24.28,214,7
4886,53.26,214,8
4887,16.16,214,9
4888,57.15,214,10
4889,23.73,214,11
4890,50.81,214,12
4891,7.94,214,13
4892,3.23,214,14
4893,17.56,214,15
4894,79.04,214,16
4895,19.79,214,17
4896,31.82,214,18
4897,6.70,214,19
4898,46.88,214,20
4899,98.10,214,21
4900,6.26,214,22
4901,33.13,214,23
4902,54.95,214,24
4903,1.79,214,25
4904,1.77,214,27
4905,6.00,214,28
4906,6.00,214,29
4907,10.00,214,30
4908,10.00,214,31
4909,11.00,214,32
4910,17.00,214,33
4911,0.00,214,34
4912,0.00,214,35
4913,0.00,214,36
4914,243.00,214,37
4915,59.00,214,38
4916,217.00,214,39
4917,26.24,214,40
4918,2.02,214,41
4919,3.40,214,42
4920,21.69,215,1
4921,20.36,215,2
4922,36.55,215,3
4923,24.81,215,4
4924,5.12,215,5
4925,37.67,215,6
4926,67.19,215,7
4927,11.08,215,8
4928,59.91,215,9
4929,95.19,215,10
4930,92.40,215,11
4931,76.24,215,12
4932,75.85,215,13
4933,34.32,215,14
4934,48.19,215,15
4935,29.83,215,16
4936,40.08,215,17
4937,13.44,215,18
4938,5.76,215,19
4939,50.32,215,20
4940,36.53,215,21
4941,5.88,215,22
4942,98.88,215,23
4943,71.87,215,24
4944,3.36,215,25
4945,4.12,215,27
4946,3.00,215,28
4947,8.00,215,29
4948,3.00,215,30
4949,11.00,215,31
4950,2.00,215,32
4951,7.00,215,33
4952,0.00,215,34
4953,0.00,215,35
4954,0.00,215,36
4955,100.00,215,37
4956,224.00,215,38
4957,96.00,215,39
4958,22.52,215,40
4959,4.87,215,41
4960,2.84,215,42
4961,29.40,216,1
4962,89.96,216,2
4963,17.37,216,3
4964,46.66,216,4
4965,58.55,216,5
4966,75.92,216,6
4967,51.41,216,7
4968,58.57,216,8
4969,28.85,216,9
4970,28.03,216,10
4971,83.93,216,11
4972,87.42,216,12
4973,64.92,216,13
4974,42.56,216,14
4975,2.08,216,15
4976,29.52,216,16
4977,30.48,216,17
4978,62.41,216,18
4979,5.36,216,19
4980,69.12,216,20
4981,11.61,216,21
4982,7.00,216,22
4983,98.13,216,23
4984,24.95,216,24
4985,2.38,216,25
4986,1.76,216,27
4987,8.00,216,28
4988,10.00,216,29
4989,5.00,216,30
4990,10.00,216,31
4991,13.00,216,32
4992,1.00,216,33
4993,0.00,216,34
4994,0.00,216,35
4995,0.00,216,36
4996,124.00,216,37
4997,55.00,216,38
4998,65.00,216,39
4999,58.09,216,40
5000,2.70,216,41
5001,5.14,216,42
5002,35.66,217,1
5003,9.48,217,2
5004,48.21,217,3
5005,16.37,217,4
5006,54.39,217,5
5007,85.96,217,6
5008,25.60,217,7
5009,30.31,217,8
5010,65.69,217,9
5011,9.35,217,10
5012,44.61,217,11
5013,12.04,217,12
5014,54.64,217,13
5015,71.12,217,14
5016,17.55,217,15
5017,9.95,217,16
5018,14.60,217,17
5019,95.32,217,18
5020,5.60,217,19
5021,76.79,217,20
5022,68.57,217,21
5023,6.50,217,22
5024,23.72,217,23
5025,1.57,217,24
5026,1.18,217,25
5027,3.12,217,27
5028,9.00,217,28
5029,5.00,217,29
5030,2.00,217,30
5031,20.00,217,31
5032,19.00,217,32
5033,7.00,217,33
5034,0.00,217,34
5035,0.00,217,35
5036,0.00,217,36
5037,62.00,217,37
5038,61.00,217,38
5039,65.00,217,39
5040,46.80,217,40
5041,3.67,217,41
5042,1.78,217,42
5043,52.79,218,1
5044,18.46,218,2
5045,54.04,218,3
5046,25.55,218,4
5047,61.27,218,5
5048,37.79,218,6
5049,94.91,218,7
5050,32.71,218,8
5051,69.27,218,9
5052,50.50,218,10
5053,77.47,218,11
5054,32.59,218,12
5055,81.45,218,13
5056,94.09,218,14
5057,35.44,218,15
5058,98.70,218,16
5059,58.73,218,17
5060,59.18,218,18
5061,6.70,218,19
5062,94.09,218,20
5063,92.06,218,21
5064,6.09,218,22
5065,20.96,218,23
5066,46.54,218,24
5067,1.82,218,25
5068,4.88,218,27
5069,10.00,218,28
5070,6.00,218,29
5071,7.00,218,30
5072,3.00,218,31
5073,2.00,218,32
5074,19.00,218,33
5075,0.00,218,34
5076,0.00,218,35
5077,0.00,218,36
5078,219.00,218,37
5079,197.00,218,38
5080,216.00,218,39
5081,72.39,218,40
5082,5.55,218,41
5083,5.45,218,42
5084,69.65,219,1
5085,48.05,219,2
5086,79.33,219,3
5087,75.46,219,4
5088,0.73,219,5
5089,86.33,219,6
5090,67.15,219,7
5091,86.96,219,8
5092,76.40,219,9
5093,39.50,219,10
5094,28.98,219,11
5095,30.35,219,12
5096,58.49,219,13
5097,66.23,219,14
5098,50.94,219,15
5099,96.64,219,16
5100,74.89,219,17
5101,26.91,219,18
5102,5.98,219,19
5103,80.11,219,20
5104,48.74,219,21
5105,6.83,219,22
5106,70.59,219,23
5107,11.63,219,24
5108,3.74,219,25
5109,2.33,219,27
5110,3.00,219,28
5111,5.00,219,29
5112,6.00,219,30
5113,12.00,219,31
5114,5.00,219,32
5115,12.00,219,33
5116,0.00,219,34
5117,0.00,219,35
5118,0.00,219,36
5119,154.00,219,37
5120,197.00,219,38
5121,89.00,219,39
5122,40.74,219,40
5123,4.22,219,41
5124,3.54,219,42
5125,2.78,220,1
5126,10.43,220,2
5127,77.51,220,3
5128,17.21,220,4
5129,45.68,220,5
5130,54.83,220,6
5131,15.07,220,7
5132,82.51,220,8
5133,73.44,220,9
5134,28.29,220,10
5135,31.39,220,11
5136,16.28,220,12
5137,31.47,220,13
5138,31.01,220,14
5139,78.09,220,15
5140,28.90,220,16
5141,96.55,220,17
5142,61.49,220,18
5143,6.56,220,19
5144,77.41,220,20
5145,79.40,220,21
5146,6.11,220,22
5147,96.49,220,23
5148,70.43,220,24
5149,4.07,220,25
5150,2.50,220,27
5151,6.00,220,28
5152,8.00,220,29
5153,6.00,220,30
5154,5.00,220,31
5155,14.00,220,32
5156,18.00,220,33
5157,0.00,220,34
5158,0.00,220,35
5159,0.00,220,36
5160,215.00,220,37
5161,237.00,220,38
5162,104.00,220,39
5163,37.00,220,40
5164,3.28,220,41
5165,3.78,220,42
5166,23.74,221,1
5167,38.62,221,2
5168,29.64,221,3
5169,89.42,221,4
5170,23.37,221,5
5171,2.84,221,6
5172,79.95,221,7
5173,36.14,221,8
5174,26.72,221,9
5175,50.47,221,10
5176,91.08,221,11
5177,19.74,221,12
5178,75.79,221,13
5179,80.15,221,14
5180,30.04,221,15
5181,15.76,221,16
5182,15.23,221,17
5183,70.12,221,18
5184,6.11,221,19
5185,95.86,221,20
5186,56.64,221,21
5187,5.21,221,22
5188,3.00,221,23
5189,53.30,221,24
5190,1.31,221,25
5191,1.09,221,27
5192,9.00,221,28
5193,9.00,221,29
5194,2.00,221,30
5195,11.00,221,31
5196,2.00,221,32
5197,20.00,221,33
5198,0.00,221,34
5199,0.00,221,35
5200,0.00,221,36
5201,144.00,221,37
5202,71.00,221,38
5203,245.00,221,39
5204,55.84,221,40
5205,2.52,221,41
5206,5.50,221,42
5207,47.85,222,1
5208,91.66,222,2
5209,79.11,222,3
5210,29.40,222,4
5211,22.04,222,5
5212,51.85,222,6
5213,60.13,222,7
5214,63.33,222,8
5215,91.56,222,9
5216,31.51,222,10
5217,72.29,222,11
5218,68.64,222,12
5219,78.28,222,13
5220,56.00,222,14
5221,43.86,222,15
5222,97.99,222,16
5223,73.68,222,17
5224,39.67,222,18
5225,5.06,222,19
5226,36.16,222,20
5227,21.86,222,21
5228,5.04,222,22
5229,15.16,222,23
5230,68.67,222,24
5231,4.14,222,25
5232,5.22,222,27
5233,3.00,222,28
5234,5.00,222,29
5235,3.00,222,30
5236,17.00,222,31
5237,11.00,222,32
5238,1.00,222,33
5239,0.00,222,34
5240,0.00,222,35
5241,0.00,222,36
5242,241.00,222,37
5243,158.00,222,38
5244,64.00,222,39
5245,17.35,222,40
5246,3.96,222,41
5247,3.91,222,42
5248,48.79,223,1
5249,71.35,223,2
5250,0.40,223,3
5251,91.08,223,4
5252,75.92,223,5
5253,28.03,223,6
5254,26.31,223,7
5255,33.84,223,8
5256,18.43,223,9
5257,12.88,223,10
5258,10.49,223,11
5259,97.93,223,12
5260,28.28,223,13
5261,64.25,223,14
5262,50.58,223,15
5263,57.22,223,16
5264,71.56,223,17
5265,35.42,223,18
5266,6.10,223,19
5267,11.33,223,20
5268,40.97,223,21
5269,6.25,223,22
5270,44.52,223,23
5271,20.73,223,24
5272,4.37,223,25
5273,1.96,223,27
5274,8.00,223,28
5275,5.00,223,29
5276,3.00,223,30
5277,6.00,223,31
5278,11.00,223,32
5279,14.00,223,33
5280,0.00,223,34
5281,0.00,223,35
5282,0.00,223,36
5283,126.00,223,37
5284,73.00,223,38
5285,161.00,223,39
5286,52.03,223,40
5287,3.22,223,41
5288,2.37,223,42
5289,81.01,224,1
5290,17.53,224,2
5291,61.80,224,3
5292,16.24,224,4
5293,23.05,224,5
5294,83.13,224,6
5295,47.37,224,7
5296,2.36,224,8
5297,72.76,224,9
5298,4.17,224,10
5299,16.48,224,11
5300,85.00,224,12
5301,36.53,224,13
5302,78.29,224,14
5303,84.30,224,15
5304,20.47,224,16
5305,14.41,224,17
5306,16.45,224,18
5307,6.71,224,19
5308,24.92,224,20
5309,5.12,224,21
5310,5.03,224,22
5311,81.67,224,23
5312,36.87,224,24
5313,4.58,224,25
5314,1.27,224,27
5315,6.00,224,28
5316,6.00,224,29
5317,7.00,224,30
5318,12.00,224,31
5319,16.00,224,32
5320,19.00,224,33
5321,0.00,224,34
5322,0.00,224,35
5323,0.00,224,36
5324,115.00,224,37
5325,98.00,224,38
5326,247.00,224,39
5327,2.17,224,40
5328,4.94,224,41
5329,4.37,224,42
5330,50.56,225,1
5331,58.42,225,2
5332,76.77,225,3
5333,76.21,225,4
5334,8.49,225,5
5335,39.19,225,6
5336,26.29,225,7
5337,93.74,225,8
5338,88.25,225,9
5339,30.40,225,10
5340,68.75,225,11
5341,64.61,225,12
5342,94.26,225,13
5343,94.50,225,14
5344,20.60,225,15
5345,87.44,225,16
5346,35.92,225,17
5347,97.85,225,18
5348,5.42,225,19
5349,1.10,225,20
5350,8.74,225,21
5351,5.87,225,22
5352,57.78,225,23
5353,19.26,225,24
5354,3.41,225,25
5355,2.49,225,27
5356,4.00,225,28
5357,1.00,225,29
5358,2.00,225,30
5359,15.00,225,31
5360,18.00,225,32
5361,8.00,225,33
5362,0.00,225,34
5363,0.00,225,35
5364,0.00,225,36
5365,155.00,225,37
5366,115.00,225,38
5367,186.00,225,39
5368,85.29,225,40
5369,5.25,225,41
5370,2.08,225,42
5371,82.92,226,1
5372,34.07,226,2
5373,56.00,226,3
5374,8.84,226,4
5375,6.78,226,5
5376,13.98,226,6
5377,17.63,226,7
5378,81.71,226,8
5379,26.69,226,9
5380,72.39,226,10
5381,51.28,226,11
5382,94.15,226,12
5383,78.59,226,13
5384,87.43,226,14
5385,13.01,226,15
5386,94.69,226,16
5387,27.27,226,17
5388,79.38,226,18
5389,6.29,226,19
5390,20.45,226,20
5391,4.42,226,21
5392,6.39,226,22
5393,61.33,226,23
5394,20.56,226,24
5395,3.26,226,25
5396,5.45,226,27
5397,10.00,226,28
5398,2.00,226,29
5399,2.00,226,30
5400,16.00,226,31
5401,2.00,226,32
5402,13.00,226,33
5403,0.00,226,34
5404,0.00,226,35
5405,0.00,226,36
5406,196.00,226,37
5407,157.00,226,38
5408,143.00,226,39
5409,59.91,226,40
5410,1.06,226,41
5411,3.15,226,42
5412,92.07,227,1
5413,71.12,227,2
5414,67.31,227,3
5415,0.86,227,4
5416,28.68,227,5
5417,95.35,227,6
5418,25.81,227,7
5419,23.27,227,8
5420,10.22,227,9
5421,35.15,227,10
5422,11.07,227,11
5423,38.43,227,12
5424,50.19,227,13
5425,65.81,227,14
5426,90.26,227,15
5427,26.04,227,16
5428,32.81,227,17
5429,8.37,227,18
5430,6.50,227,19
5431,78.73,227,20
5432,40.77,227,21
5433,6.00,227,22
5434,70.30,227,23
5435,46.66,227,24
5436,3.10,227,25
5437,5.24,227,27
5438,6.00,227,28
5439,10.00,227,29
5440,2.00,227,30
5441,8.00,227,31
5442,9.00,227,32
5443,7.00,227,33
5444,0.00,227,34
5445,0.00,227,35
5446,0.00,227,36
5447,170.00,227,37
5448,247.00,227,38
5449,232.00,227,39
5450,4.45,227,40
5451,4.83,227,41
5452,5.24,227,42
5453,82.20,228,1
5454,57.89,228,2
5455,24.46,228,3
5456,32.48,228,4
5457,73.73,228,5
5458,34.43,228,6
5459,67.78,228,7
5460,7.09,228,8
5461,30.52,228,9
5462,24.42,228,10
5463,83.54,228,11
5464,25.98,228,12
5465,73.06,228,13
5466,1.68,228,14
5467,72.47,228,15
5468,90.91,228,16
5469,11.46,228,17
5470,34.94,228,18
5471,6.67,228,19
5472,17.65,228,20
5473,30.49,228,21
5474,5.04,228,22
5475,2.25,228,23
5476,93.02,228,24
5477,1.13,228,25
5478,4.43,228,27
5479,7.00,228,28
5480,3.00,228,29
5481,9.00,228,30
5482,6.00,228,31
5483,8.00,228,32
5484,15.00,228,33
5485,0.00,228,34
5486,0.00,228,35
5487,0.00,228,36
5488,238.00,228,37
5489,160.00,228,38
5490,58.00,228,39
5491,33.86,228,40
5492,1.17,228,41
5493,5.44,228,42
5494,2.73,229,1
5495,20.28,229,2
5496,1.39,229,3
5497,43.41,229,4
5498,89.25,229,5
5499,9.14,229,6
5500,23.10,229,7
5501,15.97,229,8
5502,21.66,229,9
5503,41.32,229,10
5504,15.50,229,11
5505,43.59,229,12
5506,37.00,229,13
5507,80.83,229,14
5508,39.36,229,15
5509,75.95,229,16
5510,17.00,229,17
5511,16.47,229,18
5512,6.67,229,19
5513,75.77,229,20
5514,26.89,229,21
5515,5.10,229,22
5516,71.14,229,23
5517,6.98,229,24
5518,5.00,229,25
5519,2.63,229,27
5520,7.00,229,28
5521,2.00,229,29
5522,1.00,229,30
5523,13.00,229,31
5524,17.00,229,32
5525,6.00,229,33
5526,0.00,229,34
5527,0.00,229,35
5528,0.00,229,36
5529,82.00,229,37
5530,133.00,229,38
5531,88.00,229,39
5532,37.65,229,40
5533,5.58,229,41
5534,2.40,229,42
5535,23.15,230,1
5536,76.06,230,2
5537,55.80,230,3
5538,41.12,230,4
5539,81.33,230,5
5540,56.41,230,6
5541,42.33,230,7
5542,36.68,230,8
5543,82.83,230,9
5544,25.63,230,10
5545,22.66,230,11
5546,34.23,230,12
5547,95.43,230,13
5548,84.39,230,14
5549,89.32,230,15
5550,23.09,230,16
5551,80.22,230,17
5552,28.02,230,18
5553,5.21,230,19
5554,67.70,230,20
5555,76.48,230,21
5556,6.03,230,22
5557,93.97,230,23
5558,23.97,230,24
5559,5.11,230,25
5560,5.47,230,27
5561,7.00,230,28
5562,7.00,230,29
5563,1.00,230,30
5564,2.00,230,31
5565,2.00,230,32
5566,1.00,230,33
5567,0.00,230,34
5568,0.00,230,35
5569,0.00,230,36
5570,85.00,230,37
5571,170.00,230,38
5572,119.00,230,39
5573,37.99,230,40
5574,3.36,230,41
5575,4.28,230,42
5576,53.42,231,1
5577,42.59,231,2
5578,3.87,231,3
5579,63.99,231,4
5580,91.77,231,5
5581,55.74,231,6
5582,13.69,231,7
5583,91.08,231,8
5584,48.76,231,9
5585,30.88,231,10
5586,27.05,231,11
5587,49.19,231,12
5588,77.56,231,13
5589,69.20,231,14
5590,54.44,231,15
5591,25.91,231,16
5592,65.98,231,17
5593,16.17,231,18
5594,6.80,231,19
5595,62.94,231,20
5596,92.90,231,21
5597,6.98,231,22
5598,91.28,231,23
5599,48.48,231,24
5600,4.52,231,25
5601,4.13,231,27
5602,3.00,231,28
5603,7.00,231,29
5604,8.00,231,30
5605,7.00,231,31
5606,18.00,231,32
5607,16.00,231,33
5608,0.00,231,34
5609,0.00,231,35
5610,0.00,231,36
5611,191.00,231,37
5612,76.00,231,38
5613,238.00,231,39
5614,97.08,231,40
5615,1.73,231,41
5616,4.54,231,42
5617,95.72,232,1
5618,51.97,232,2
5619,9.12,232,3
5620,87.34,232,4
5621,56.50,232,5
5622,70.45,232,6
5623,23.91,232,7
5624,54.12,232,8
5625,70.32,232,9
5626,11.53,232,10
5627,1.32,232,11
5628,32.31,232,12
5629,50.88,232,13
5630,85.69,232,14
5631,71.92,232,15
5632,27.52,232,16
5633,36.74,232,17
5634,39.78,232,18
5635,5.10,232,19
5636,45.04,232,20
5637,57.11,232,21
5638,5.87,232,22
5639,5.44,232,23
5640,19.12,232,24
5641,2.11,232,25
5642,1.79,232,27
5643,10.00,232,28
5644,4.00,232,29
5645,8.00,232,30
5646,11.00,232,31
5647,19.00,232,32
5648,18.00,232,33
5649,0.00,232,34
5650,0.00,232,35
5651,0.00,232,36
5652,135.00,232,37
5653,67.00,232,38
5654,98.00,232,39
5655,28.39,232,40
5656,5.38,232,41
5657,5.11,232,42
5658,58.31,233,1
5659,48.37,233,2
5660,17.36,233,3
5661,39.45,233,4
5662,59.64,233,5
5663,48.18,233,6
5664,71.05,233,7
5665,6.15,233,8
5666,75.36,233,9
5667,93.55,233,10
5668,74.98,233,11
5669,0.46,233,12
5670,96.72,233,13
5671,22.27,233,14
5672,0.92,233,15
5673,8.01,233,16
5674,87.18,233,17
5675,8.69,233,18
5676,5.04,233,19
5677,56.97,233,20
5678,40.28,233,21
5679,6.98,233,22
5680,60.36,233,23
5681,61.32,233,24
5682,4.07,233,25
5683,4.73,233,27
5684,8.00,233,28
5685,6.00,233,29
5686,6.00,233,30
5687,6.00,233,31
5688,10.00,233,32
5689,10.00,233,33
5690,0.00,233,34
5691,0.00,233,35
5692,0.00,233,36
5693,204.00,233,37
5694,72.00,233,38
5695,226.00,233,39
5696,89.35,233,40
5697,1.56,233,41
5698,3.62,233,42
5699,20.52,234,1
5700,13.27,234,2
5701,86.54,234,3
5702,52.17,234,4
5703,47.45,234,5
5704,69.40,234,6
5705,56.83,234,7
5706,75.72,234,8
5707,89.25,234,9
5708,97.69,234,10
5709,49.34,234,11
5710,86.26,234,12
5711,4.16,234,13
5712,60.77,234,14
5713,84.24,234,15
5714,28.47,234,16
5715,28.95,234,17
5716,16.69,234,18
5717,6.10,234,19
5718,60.63,234,20
5719,27.04,234,21
5720,5.13,234,22
5721,64.44,234,23
5722,31.84,234,24
5723,2.09,234,25
5724,4.31,234,27
5725,2.00,234,28
5726,2.00,234,29
5727,5.00,234,30
5728,10.00,234,31
5729,1.00,234,32
5730,19.00,234,33
5731,0.00,234,34
5732,0.00,234,35
5733,0.00,234,36
5734,185.00,234,37
5735,124.00,234,38
5736,153.00,234,39
5737,74.94,234,40
